id,name,size,city,employee_count
3008681,Apex Fintech Solutions,4,Dallas,3379
3009549,Golden Apple Foundation,1,205,52
3009569,Hilton Tampa Downtown,3,Tampa,1705
3009879,Vertisystem,3,Fremont,32014
3011879,Whova,2,San Diego,1475
3012034,Forge Manufacturing Solutions,,0,132
3014279,ON Advertising,1,Phoenix,239
3014599,Piedmont Medical Center,5,Rock Hill,831
3018149,BuzzClan,4,Dallas,10
3021808,RESA Power,3,Houston,54
3023479,Iowa Select Farms,5,Iowa Falls,85
3024029,Hello Heart,2,Menlo Park,163
3025557,Centria Autism,5,Farmington Hills,13554
3025562,Faherty Brand,3,New York,17
3029525,Oak Street Health,5,Chicago,351
3030807,"Souder, Miller & Associates",3,Albuquerque,13
3031290,AKVARR Inc,2,Fairfax,14
3032528,Radinnova,,San Diego,701
3032973,Stone Alliance Group,1,Washington DC,260
3037367,"Sagamore Sales & Marketing, Inc.",1,Warren,40
3037695,Justworks,5,New York,397
3037935,Ascendant,2,Pleasant Hill,183
3037980,"Circle Logistics, Inc",4,Fort Wayne,7
3041246,Nasdaq Private Market,2,New York,34
3041808,HCA Florida Gulf Coast Hospital,7,Panama City,897
3042775,Mondo,2,New York,155
3042905,Coverys,4,Boston,298
3043021,Coronation Media,1,Emmitsburg,289
3043325,"Healogics, LLC.",5,Jacksonville,294
3043632,Cherry Optical Lab - Independent Wholesale Optical Laboratory,2,Green Bay,2149
3043634,Ghilotti Construction Company,3,Santa Rosa,359
3045077,SHE-CAN,1,San Rafael,3155
3045437,Power Digital Marketing,4,San Diego,168
3046921,"UCanTrade, Inc.",1,Ferndale,71
3048445,AWM Global Advisors,,San Diego,6
3050787,Shift Technology,3,Paris,13
3053638,Mobley & Sons of Birmingham,,Mountain Brook,40
3055544,GP Fund Solutions,2,Latham,1283
3056209,Bluehawk Consulting,3,Kirkland,83
3056912,PatternÂ®,5,Lehi,781
3059344,VÄlenzÂ®,3,Phoenix,81
3061662,StaffSource,1,Knoxville,305
3064910,Confluence Running Company,1,Ithaca,603
3066202,UG2,5,Boston,654
3074911,"NZXT, Inc.",3,City of Industry,9
3077586,Catapult Solutions Group,3,Plano,1730
3077903,SGS Consulting,5,Princeton,67
3078109,Intellect Solutions LLC,3,Alexandria,194
3079692,MAS Law,2,Richardson,60
3080429,How To MANAGE a Small Law Firm,2,Coconut Grove,916
3081288,QNY Creative,1,New York,16
3083333,Chicken Salad Chick,5,Atlanta,6
3085943,Index Exchange,4,Toronto,551
3086317,Pathful Inc.,1,Dallas,6
3086374,SBJ Capital,1,Walnut Creek,101
3087003,ZOLA Electric,2,1017 RP Amsterdam,117
3087544,Impossible Foods,4,Redwood City,924
3089114,Urth Caffe,3,West Hollywood,173
3094595,GroupA,2,San Francisco,33
3096123,Animal Charity Evaluators,1,Covina,9
3099084,Apple Leisure Group,7,Newtown Square,624
3101619,Source One Hospitality,,West Chicago,321
3102516,NDX Human Capital Solutions,2,Auburn Hills,158
3104354,Skillz,2,Las Vegas,736
3109444,"Jazwares, LLC",5,Sunrise,84
3112877,Pax8,5,Greenwood Village,8
3118913,Celonis,5,New York City,26
3121308,Tadpull,1,Bozeman,130
3122069,Signode,6,Tampa,38
3123217,Glocomms,5,New York,1388
3124018,University of Montana Foundation,2,Missoula,586
3124398,Hamilton Architects,,Los Angeles,170
3125763,Specialty Restaurants,5,Costa Mesa,24
3128709,Creative Juice,,Atlanta,610
3128743,Together Center,,Redmond,686
3131483,Flexport,5,San Francisco,263
3133230,HRmango,1,Lehi,20
3136318,Lummus Corporation,3,Savannah,24
3138087,"Supreme Integrated Technology, Inc.",2,Harahan,1195
3140107,ENVOGUE INTERNATIONAL,2,New York,8
3141681,3P Partners,,Davis,30
3143455,Carvana,7,Tempe,207
3143932,Lakeview Hospital,4,Covington,811
3149515,American Horticultural Society,1,Alexandria,1536
3150784,TalentRemedy,1,"Washington, DC",2901
3152219,"Maxor National Pharmacy Services, LLC",4,Amarillo,19
3152520,Gulfport Energy Corporation,3,Oklahoma City,1740
3158134,TruConnect,3,Los Angeles,128
3159554,Snap! Mobile,3,Seattle,72
3162956,Newport News Public Schools,5,Newport News,10
3163363,PEG Companies,5,Provo,212
3163788,ASCO - (Asphalt Surfacing Company),1,Sioux Falls,16
3164084,St. Francis Neighborhood Center,1,Baltimore,9
3165266,Sunnova Energy,4,Houston,3508
3165672,Solstice Consulting Group LLC,1,Sugar Land,12
3168240,Boys & Girls Clubs of Sonoma-Marin,3,Santa Rosa,144
3175451,Unite Us,4,New York,58
3176132,"Ruby-Collins, Inc. ",2,Smyrna,89
3178910,Diamond,2,Las Vegas,11
3180238,McLaren Health Care,7,Grand Blanc,6427
3180574,Fund for Public Health in NYC,3,New York,299
3181342,AVASO Technology Solutions,5,"Denmark, Germany, UK, USA, Canada, Australia, India, Malaysia, Singapore, Hong Kong, China, Japan, S Korea ",31
3182370,Save the Children US,5,Fairfield,30
3184635,Fladger Associates,1,Wilmington,601
3185967,Precision Solutions,1,Leesburg,272
3188509,Group One Northwest,,Bellevue,324
3194237,Mitchell's Fish Market,7,Houston,365
3194825,COOP Ale Works,2,Oklahoma City,2789
3195033,Gandara Center,4,West Springfield,150
3198016,SC Engineers,1,San Diego,12
3198634,GenesisCare,6,Sydney,24
3198765,Douglas County School System,5,Douglasville,1173
3199654,MEMNON,2,Brussels,7
3200228,Werfen,5,L'Hospitalet de Llobregat,49
3200474,Planet,4,San Francisco,721
3202422,California Department of Health Care Access and Information,3,Sacramento,82
3205573,DoorDash,7,San Francisco,1967
3210501,Astellas Gene Therapies,3,San Francisco,8069
3211056,Innovative Construction & Roofing,1,St. Louis,115
3215566,HCA Florida Capital Hospital,5,Tallahassee,737
3215718,Sovereign Insurance Group,1,Berwyn,2220
3215834,aquesst,2,Atlanta,8
3216326,Jersey College,4,Teterboro,37
3217283,Sterling St James LLC,,Liberty,8
3220813,Pediatrix Medical Group,6,Sunrise,243
3223482,AssuredPartners,6,Orlando,42
3225855,U-PIC Shipping Insurance,1,Westlake Village,474
3231465,DataBP,1,New York,26
3231829,Alation,4,Redwood City,3613
3234221,"SDG Architects, Inc.",1,Brentwood,1060
3234670,RIIM,2,Scottsdale,111
3238042,ASU Foundation for A New American University,2,Tempe,5028
3239388,PerformYard,2,Arlington,1340
3240627,Saatchi & Saatchi (We Are Saatchi),3,El Segundo,285
3242773,Glocal RPO,4,Wilmington DE,49933
3247282,Forefront Dermatology,5,Manitowoc,403
3249631,"We Connect The Dots, Inc",1,Westbury,25
3252148,Skedulo,3,San Francisco,434
3254263,Robinhood,5,Menlo Park,41
3257923,Kerr Dental,5,Brea,23
3260314,Coral Gables Museum,1,Coral Gables,372
3262075,"CLM Mortgage, Inc.",2,Spring,6
3263648,Chesapeake Search Partners,1,Towson,4856
3264857,Legal Aid Association of California (LAAC),1,Berkeley,4020
3267184,Package ConciergeÂ® a Gibraltar Industries Inc. Co.,2,Manhattan,19
3269275,Victor Lundeen Company,1,Fergus Falls,31
3270028,The Sterling Choice,1,Peterborough,738
3271453,Monterey Peninsula Foundation,1,Monterey,27
3273657,OrganizeIn,1,Bangalroe,28
3274695,Skilled Wound Care,2,Los Angeles,208
3277638,Miramonte Resort & Spa,3,Indian Wells,75
3279188,"edBridge Partners, LLC",,New York,388
3281732,United Plastic Fabricating,3,North Andover,149
3283052,Grubhub,5,Chicago,860
3284954,American Sportsman Expo,,0,19
3286848,ARCO National Construction Company,2,St. Louis,294
3292012,Armstrong Lock & Security Products,1,Orlando,3181
3292101,Sonora Quest Laboratories/ Laboratory Sciences of Arizona,5,Phoenix,741
3293310,ÅŒURA,3,Oulu,26
3294602,Covetus,2,Dallas,63
3295320,Intelletec,1,Los Angeles,30
3299457,MGA Homecare,5,Scottsdale,13
3300839,"Chemtec Energy Services, LLC",2,Willis,32
3302578,Jewish Federation of Omaha,4,Omaha,11
3303327,PAM Health,6,Enola,23
3304338,The Alexander,2,Indianapolis,32
3308149,Deployable Technologies LLC,2,Leesburg,24
3308308,Rocket Lab,5,Long Beach,110
3309115,Boll & Branch,2,Summit,57
3309820,CBS News and Stations,4,New York,7
3309945,North Texas Orthopedics & Spine Center,2,Grapevine,100
3311723,Times Media Group,2,0,6884
3311988,"Interactive Education Concepts, Inc. dba IMPROVLearning ",2,Los Angeles,0
3313008,Inside Talent,,Minneapolis,268
3313480,LSU College of Engineering,3,Baton Rouge,15
3316709,The Brand Amp,2,Costa Mesa,1229
3318399,David's Burgers,3,Conway,600
3320125,Sunday Riley,2,Houston,137
3324059,Open Sky Education,3,Waukesha,42
3325979,Plaxonic,3,Noida,868
3326615,BrickRed Systems,4,Redmond,42
3326900,Zip Co,5,Sydney,55
3328993,"Event Source Professionals, Inc.",,Colleyville,2466
3333125,Chicago Property Sisters,,Chicago,59
3333693,maven,1,New York,3
3334708,Finley Wealth Advisors,,Estero,997
3335447,"1st Fruits Consulting, Inc.",,Phoenix,139
3338050,Netskope,5,Santa Clara,140
3340388,Garry A. Jones & Associates,,Westlake Village,70
3342032,Genric,4,Marysville,118
3342169,Radiant Systems Inc,4,South Plainfield,22
3347626,SafePoint Insurance Company,2,Tampa,6
3348019,"Advanced Correctional Healthcare, Inc.",4,Franklin,82
3350753,MacroFab,3,Houston,90
3350832,"Merit Advisors, LLC",2,Addison,100
3351055,National CACFP Sponsors Association,,Round Rock,273
3354713,VRN Technologies,2,Cedar Park,52
3356761,Orange EV,3,Kansas City,202
3356865,WalkWater Technologies,3,San Jose,228
3360328,Moose Knuckles Canada,3,Montreal,997
3363274,ALLISON New York,,New York,8
3363784,Froggy's Fog,2,Columbia,1
3374367,Meals on Wheels-Anderson,1,Anderson,56
3374579,Cal-Waste Recovery Systems,2,Galt,2
3474074,Notis,,Salt Lake City,7
3477320,Primary Recruiting Services,1,Maitland,2322
3477426,Urban Energy Group,,0,11
3477522,Databricks,6,San Francisco,186
3478172,KIPP Nashville Public Schools,3,Nashville,327
3479676,Fuel Talent,1,Bellevue,145
3480059,Vectorsoft,2,Irving,399
3480281,Target Optical,6,New York,171
3482968,Avita Pharmacy,4,Plano,88
3486320,KÃ¶rber Pharma,7,Hamburg,16
3489028,Global Data Management Inc,2,Woodbridge,20
3491149,Housecall Pro,5,Denver,173
3495423,"Patterson Companies, Inc.",6,St Paul,56
3496582,SkillsetGroup ,5,Santa Ana,304
3496915,ActOne Group,5,Torrance,10
3499302,"IT Architechs, Inc.",,St Louis,24
3499582,Apptad Inc.,4,Reston,8
3500602,"Farmers & Merchants Bank (Berlin, WI)",2,Berlin,43
3502352,Webflow,4,San Francisco,6
3502356,"Spark Therapeutics, Inc.",4,Philadelphia,60
3505052,"Arthritis and Rheumatism Associates, PC",3,Wheaton,6
3505146,A Free Birdâ„¢,1,Brooklyn,7655
3506516,"DigiFX, LLC",,Boston,242
3507064,tastylive,2,Chicago,59
3507955,Descanso Gardens Foundation,2,La Canada Flintridge,77
3508131,Twist Bioscience,4,South San Francisco,704
3508668,Gotham Greens,3,Brooklyn,361
3509022,Xometry,5,North Bethesda,1563
3509899,Circle,4,Remote First,61
3513426,Greven Executive Search,,Terre Haute,925
3515485,VSA Resorts,2,Virginia Beach,5421
3517767,Tinder,3,Los Angeles,85
3517936,Futran Solutions,3,Edison,142
3518569,Westcliff University,2,Irvine,10
3520952,KLONDIKE Lubricants Corporation,1,Langley,356
3521798,St. Peter's Health Partners,7,Albany,27
3522089,Orbis,2,London,1028
3523360,Riverside Natural Foods Ltd. (Home of MadeGood),4,Toronto,1002
3523887,World Vision USA,7,Federal Way,127
3525398,International Leadership of Texas,5,Richardson,67
3527968,Universal Studios Hollywood,5,Universal City,4
3529533,Rescuing Leftover Cuisine,,New York,90
3532968,Allegion,7,Dublin 2,40
3533175,Latitude Legal,3,Nashville,1023
3533678,Silver Grove Financial Group,1,Orchard Park,224
3534837,Classic Collision ,5,Atlanta,799
3535535,"Checkr, Inc.",4,San Francisco,1142
3536644,HiFunda LLC,,Salt Lake City,11
3538920,Revision SkincareÂ®,2,Irving,422
3540705,OMD USA,5,New York,38
3540711,Moquin Press,2,Belmont,944
3542182,Cofman Townsley Attorneys at Law,1,St. Louis,218
3542816,Matrix Construction Services,2,Southern California,458
3543707,Nexthermal,2,Battle Creek,41
3543771,Wizeline,5,Zapopan,2703
3545223,Fuse3 Solutions,1,Oklahoma Ciy,209
3545233,Pragma Edge Inc,3,Jacksonville,328
3546766,EPC Power Corp,3,Poway,600
3548324,"Waynsys, Inc.",2,Edison,1096
3548592,Cytovale,2,San Francisco,7138
3552220,"Project Pathfinder, Inc.",1,St Paul,42
3552395,HealthTrust Workforce Solutions,5,Sunrise,5840
3556948,"Whitcomb, Selinsky, PC",1,Denver,55
3557082,Mercy Health,7,Grand Rapids,12
3559595,Outreach,5,Seattle,610
3559874,Busby Park Recruiting LLC,,Los Angeles,1342
3560604,AHV Communities,1,San Antonio,8
3560734,The Dedham Group,2,New York,145
3561671,Cristo Rey Kansas City,2,Kansas City,1404
3561956,GIRRAPHIC,2,Surry Hills,50
3562922,DMS Hospitality LLC.,,Carlsbad,22
3563085,MLK Community Healthcare,5,Los Angeles,93
3564335,"Appcast, Inc",4,Lebanon,66
3565351,Octopus Deploy,3,South Brisbane,1532
3565455,LMS Investment Management,2,Birmingham,34
3566984,Warren Transport Inc.,2,Waterloo,246
3569228,Anonymous,,0,165
3570660,City Lifestyle,3,Kansas City,70
3571054,Company Page,,0,84
3571814,Ubertal Inc.,3,San Mateo,32
3572530,Western Alliance Bank,5,Phoenix,3488
3573083,Berkley Southeast Insurance Group (a Berkley Company),2,Lawrenceville,25
3573533,Lendmark Financial Services,5,Lawrenceville,2127
3575377,Improve Your Tomorrow,2,Sacramento,1508
3576156,Casper,3,New York,7
3577168,Feuji Inc,3,Dallas,53
3577263,"Senseye, Inc.",1,Austin,147
3578241,ROOSTâ„¢ Real Estate at eXp Realty,1,Davidson,59
3579155,Campos EPC,4,Denver,78
3579211,"Cloudely, Inc",2,San Jose,2
3579761,Home Chef,5,Chicago,638
3582799,Mach49,3,Redwood City,527
3584174,A.Y. McDonald Mfg. Co.,4,Dubuque,220
3586252,Hospitality Training Academy (HTA),1,Los Angeles,82
3586991,UW-Madison College of Letters & Science,5,Madison,145
3588039,Theery,1,Los Angeles,2318
3589068,Regents Capital Corporation,2,Costa Mesa,347
3590771,Emerald,4,New York,21
3590880,Madison Associates Inc,,0,44
3591245,Winter Park Lodging Company,1,Winter Park,3398
3591263,"Park Place Finance, LLC - Hard Money Lender",2,Austin,106
3591568,Markforged,3,Waltham,1169
3593313,Canopy,2,Draper,125
3593828,Harrison Gray Search & Consulting,,Grand Rapids,819
3594609,Transformed Design Inc.,,Vista,252
3595171,Foundry Commercial,3,Orlando,32
3595489,Lakewood Regional Medical Center,4,Lakewood,15
3596579,Yami,4,Greater Los Angeles,475
3598087,"Visual i Solutions, Inc.",1,Tustin,105
3598340,BOWA Construction,2,Chicago,1873
3598625,Forge,3,San Francisco,202
3598972,Fast + Epp,2,Vancouver,264
3599257,CA Department of Corrections & Rehabilitation,7,Sacramento,19
3602072,Gulf Electroquip,3,Houston,105
3603143,Tier4 Group,2,Alpharetta,14
3603539,Roers Companies,3,Plymouth,81
3607419,San Bernardino County Workforce Development Board,1,San Bernardino,1103
3607492,DigniFi,2,Bellevue,75
3607929,ALTEN Technology USA,4,Greensboro,14
3608418,Globe Machine Manufacturing,2,Tacoma,43
3609818,PainTEQ,2,Tampa,398
3612137,Illinois Tollway,5,Downers Grove,179
3613091,Allergy Research Group,2,South Salt Lake,13
3616096,"KMM Technologies, Inc.",3,Frederick,3
3616117,"Mulligan Funding, LLC",2,San Diego,468
3617392,Fit Recruiting,,Mobile,355
3617422,Optum,7,Eden Prairie ,289
3618762,TeeTurtle,2,Hazelwood,10
3619059,Conversio Health,2,San Luis Obispo,65
3619383,Collective Health,4,San Francisco,299
3621518,"Cumulus Consulting, LLC",1,Troy,105
3621525,Sarah Cannon,4,Nashville,3762
3621765,"PMCS Group, Inc.",2,Long Beach,27
3623090,Strategic Data Systems,3,Keller,50
3624887,Matellio Inc.,3,San Jose,193
3626155,Amplitude,4,San Francisco,64
3626487,Randstad Life Sciences US,5,Deerfield,94
3628379,Razny Jewelers,2,Addison,450
3630372,Good Feet Midwest,2,Milwaukee,103
3630479,"University Support Services, an affiliate of St. George's University",3,Great River,95
3632035,"Del Monte Foods, Inc.",6,Walnut Creek,715
3634748,The Steely Group,1,"La Grange, IL",44
3637229,Discovery Senior Living,7,Bonita Springs,75
3638332,Alchemy Software Solutions,5,Bangalore,158
3638696,AphroSoft,1,0,3
3640016,Calendly,4,Atlanta,74695
3641329,"Cloud Willis & Ellis, LLC",1,Birmingham,91
3641332,N/A,7,San Francisco,42
3641994,Insite Property Solutions,1,Kirkland,631
3642491,Sunglass Hut,7,Milano,23
3643224,Ednovate Inc,3,Los Angeles,486
3645005,John Adams Academy,3,Roseville,45
3646098,Element6Talent,1,Pewaukee,165
3646465,Textron Aviation,7,Wichita,157
3647879,STRIVR,2,Santa Clara,785
3649864,GOAT Group,5,Los Angeles,56
3651186,Sugarlift,,New York,58
3651935,BetterHelp,3,Mountain View,27
3653845,Snowflake,6,The Cloud,134
3654739,Golden Nugget Lake Charles,5,Lake Charles,1854
3655447,West Power Energy,1,Burnaby ,24
3663488,Synclovis Systems Pvt. Ltd. - Top Mobile & Web App Development Company,1,Bangalore,481
3663581,HYATT Hotels,7,0,92
3664691,F45 Training,2,Austin,6
3664992,"ECT2 (Emerging Compounds Treatment Technologies, Inc.)",2,Portland,658
3665203,MillenniTEK,1,Knoxville,20
3667089,CriticalRiver Inc.,4,Pleasanton,17017
3669466,Golden Hippo,3,Woodland Hills ,22
3670337,GAT Sport,1,Monroe,7636
3671965,Cascades Academy,2,Bend,169
3676298,Chick-fil-A Restaurants,7,Atlanta,212
3677965,Mitsubishi Power Aero,2,Glastonbury,13
3681130,Velocity Global,4,Denver,4660
3681305,Sterilization & Technologies Solutions,,La Mesa,147
3681497,California Department of Toxic Substances Control,4,Sacramento,1099
3683451,Safe Fleet,5,Belton,8
3683648,Greenfield Partners Inc.,,Irvine,3113
3683660,Valent Air Management,2,Minneapolis,7346
3689516,Hotel Boulderado,2,Boulder,585
3690818,Colorado Department of Transportation,5,Denver,52
3693158,"CareDx, Inc.",4,Brisbane,51
3693643,Lument,4,New York,720
3697729,"Polk County Sheriff's Office, FL",5,Winter Haven,4767
3698299,West Coast Trial Lawyers,2,Los Angeles,109
3698584,Overture,2,Longmont,11
3700354,Tek Tree LLC,3,Newark,686
3706049,CareerStaff Unlimited,6,Irving,344
3706348,Tenderling Design,,AUSTIN,32
3710352,"Hunter Douglas, Inc.",7,Pearl River,35
3710414,AGI - Ag Growth International,5,Winnipeg,40586
3711368,Sky Ridge Medical Center,5,Lone Tree,190
3711385,HB Construction,2,Albuquerque,907
3711824,Third Way Center,2,Denver,4
3712023,Staffogen,1,Los Gatos,722
3713870,"BIT Solutions, LLC",,Edgewater,531
3713985,Clear Demand,1,Scottsdale,29
3714038,"Magellan Financial & Insurance Services, Inc.",1,Topeka,14
3715022,Simplex.,,Austin,67
3715179,Pryor Associates Executive Search,,Hicksville,1889
3718376,FOX Sports,5,0,683
3719102,"Acme Food Sales, INC",1,Seattle,489
3719466,Hope Inspired Ministries (HIM),1,Montgomery,373
3723547,Oetiker Group,5,Horgen,82
3725929,"Metalex, powered by UPG",4,Libertyville,69
3726864,mindzUnite,,Anaheim,104
3728894,"Brink Constructors, Inc.",3,Rapid City,983
3730982,"Javen Technologies, Inc.",3,Bloomington,14
3731368,Sempra Infrastructure,5,San Diego,2276
3731451,"AB2 Consulting, Inc.",2,Rolling Meadows,977
3732076,Colorado Governor's Office of Information Technology,4,Denver,715
3732622,CENTREX,1,Portland,228
3735187,SIA Engineering Company,6,Singapore,123
3735994,Ada County Sheriff's Office,4,Boise,10
3738695,Chime,5,San Francisco,11
3738912,At Home Group Inc.,7,Coppell,19
3741589,NexMetro Communities,2,Phoenix,67
3742270,YUPRO Placement,2,Boston,22
3743123,RD NUTRITION CONSULTANTS LLC,2,Bellevue,6
3743186,Kalmar,6,Helsinki,3407
3745206,SPOTIO,2,Addison,35
3749364,Gleecus TechLabs Inc.,2,Cheyenne,24
3751929,PartnerHero,5,Boise,893
3752251,Manner Polymers,2,McKinney,76
3753826,Azura Memory Care and Assisted Living,3,Milwaukee,1
3753860,California Department of Health Care Services,5,Sacramento,141
3757480,Aduro Advisors,3,0,30
3760004,Peak Rentals,4,Bridgeport,633
3760423,Akima,6,Herndon,42
3762280,Hiab,7,Malmo,591
3764607,"Controlled Thermal Resources Holdings, Inc.",1,Wilmington,58
3765675,Discord,4,San Francisco,1885
3766239,Allen Institute for AI (AI2),2,Seattle,235
3769582,"Flesch Engineering, LLC.",1,Houston,1642
3775779,Samsung Semiconductor US,5,San Jose,2897
3777778,INA Solution,2,Lincolnwood,71
3778671,360 Industrial Services,4,Tempe,45
3779159,"IdeaHelix, Inc",3,Fremont,70
3781515,Veritiv Corporation,6,Atlanta,1761
3781808,Lerner & Rowe Injury Attorneys,3,Las Vegas,61
3783876,RWE,7,Essen,47
3787591,Advanced Space,1,Westminster,1386
3787845,Kraken Digital Asset Exchange,5,Remote First,29
3789747,Wheeler Staffing Partners,3,Plano,153
3791350,Alaska Wealth Advisors,1,Anchorage,1877
3796614,KEDPLASMA,4,0,248
3797960,Indigo Slate,2,Seattle,159
3802195,RightTalents LLC,1,Nutley,1578
3802473,Blue River PetCare,5,Chicago,1057
3805690,Office of Technology and Solutions Integration,3,Sacramento,37
3806620,BetterUp,4,Austin,3711
3807153,Nextracker Inc.,4,Fremont,327
3807582,Cornerstone Fund Services,1,Sandy,15
3807788,California Department of State Hospitals,7,Sacramento ,989
3809210,"3E Promotions, LLC",1,0,217
3810572,Superior Ink Printing,1,Denver,208
3812750,Keysight Technologies,7,Santa Rosa,69
3815031,KPG99 INC,2,Hamilton,3850
3816028,Spokane Transit Authority,3,Spokane,93
3817445,Beltone Alliance,3,O'Fallon,11378
3820968,Output Inc.,2,Los Angeles,51
3825945,The Brady Waters Company,,Plano,485
3825965,Eaze,2,Los Angeles,182
3830959,Job Juncture,,0,32
3836931,Brothers Plumbing Heating and Electric,2,Denver,425
3837152,mroads,2,Plano,159
3841186,CCMC,4,Scottsdale,10
3856146,Source Management,,"Greater Detroit, MI area",179
3860052,Malvi Marshmallow Confections,,0,163
3863325,SureCo,2,Santa Ana,2763
3863363,Red Lobster,7,Orlando,702
3866043,One Source Staffing,1,Milwaukee,68
3867218,Cartney,,Dallas,2320
3873058,Claris Vision,3,Warwick,1
3882409,AllStar Staffing Group,1,Trevose,15
3884033,Manufacturing Renaissance,1,Chicago,12027
3885443,Stock Day Media,,Phoenix,167
3887031,Atlas Real Estate,2,Denver,193
3887035,E3 OMI,2,Clinton,74
3894635,Sunnyland Farms,2,Albany,92
3894686,Schimberg Co,2,Cedar Rapids,11
3895037,Fohr,2,New York,311
3898242,Qualified Interiors Inc,1,Cleveland,3
3900368,"BIOQUAL, Inc.",3,Rockville,38
3901119,ONCORE Construction Consulting Group,,North Potomac ,110
3918117,Tylok Fittings & Valves,2,Cleveland,1082
3920632,"Sturgeon Electric Company, Inc.",5,Henderson,2
3923277,Kentucky School Boards Association ,1,Frankfort,2
3928505,Plasidyne Engineering & Mfg,1,Long Beach,84
3936609,TriStar Skyline Medical Center,5,Nashville,14412
3939909,Heschel Day School,2,Northridge,23
3953575,Norfolk Senior High School,1,Norfolk,1
3954657,Fivetran,5,Oakland,40
3956151,Manomin Resawn Timbers,1,Hugo,28
3960998,Semper Valens Solutions,2,Canyon Lake,23
3963179,State of North Dakota,7,Bismarck,19
3963605,Fluent Solar,1,Lehi,197
3966490,Accelon Inc.,1,San Ramon,122
3967883,Axient,5,Huntsville,40
3969108,Staffing with Bliss,2,Jacksonville,82
3975547,"Engineers Surveyors Hawaii, Inc.",1,Honolulu,102
3991657,TIDAL,3,New York,10
3991822,Airtable,4,San Francisco,172
3996786,"FieldRoutes, a ServiceTitan company",4,McKinney,9
3998479,Info Way Solutions,3,Fremont,46
4000332,Blue Heron,2,Las Vegas,857
4004283,Color Interiors,1,Conroe,40
4005968,Ortho Rhode Island,3,Warwick,12
4007381,NORMS Restaurants,5,Bellflower,568
4010009,Tom Thumb Supermarket,1,Elsa,83
4011728,Palm Beach Gardens Medical Center,3,Palm Beach Gdns,21
4019701,"Easton Architects, LLP",,New York,1184
4019848,Macomb County Community Mental Health,4,Clinton Township,11
4021828,Rose Blumkin Jewish Home,1,Omaha,97
4022101,Saticoy Lemon Association,2,Santa Paula,1513
4023316,Borough Of Phoenixville,2,Phoenixville,209
4023521,SSM Health Physical Therapy,3,Bridgeton,22
4023852,Anira Solutions Inc,2,Ashburn,1378
4023956,"Clinicas del Camino Real, Inc.",4,Camarillo,16
4025400,Lafayette Regional Health Center,3,Lexington,10
4025697,Randalls Food Market,2,Conroe,441
4025744,Tutor Time Childcare,7,Novi,848
4026714,North Suburban Medical Center,4,Thornton,278
4026801,Canteen Services Inc,2,Coldwater,167
4028380,HCA Florida Fort Walton-Destin Hospitalâ€‹,7,Fort Walton Beach,502
4029554,The Hospitals of Providence,5,El Paso,24
4030721,Lazer Logistics,6,Alpharetta,133
4030966,NDI Engineering Company,2,Thorofare,328
4031020,Tapestry Folkdance Center,1,Minneapolis,1310
4031023,Texas Orthopedic Hospital,3,Houston,394
4031183,Timber Ridge School,2,Cross Junction,12
4031973,"LG2 (LG2 Environmental Solutions, Inc.)",1,Jacksonville,279
4032274,Diocese Of Winona-Rochester,1,Winona,48
4032374,Hoboken Charter School,2,Hoboken,47
4035873,California Department of Social Services,6,Sacramento,50
4072874,BioTissue,3,Miami,180
4094193,Stamford Public Schools,5,Stamford,42
4096566,Alpha Grand Rapids,1,Grand Rapids,280
4099996,Glendale Career College,2,Glendale,70
4102645,Wayside Publishing,2,Freeport,808
4111455,American Sugar Refining Inc,3,Yonkers,953
4122118,Brickstead Dairy,1,Greenleaf,364
4122221,Briarpatch Enterprises Inc,,Milford,21
4128972,Snap-on,7,Kenosha,326
4141117,Jefferson Beach Yacht Sales,,St. Clair Shores,594
4167163,Regal Medical Group,5,Los Angeles,747
4181808,"M.C. Dean, Inc.",6,Tysons,167
4196994,Teachers Aide,1,Staunton,7
4221934,Everest,5,Warren,264
4235104,San Manuel Band of Mission Indians,6,Highland,141
4249497,Seattle Parks and Recreation,5,Seattle,50
4277365,Sierra CP Engineering Limited,2,Malvern,37
4284977,Terry Supply Company Inc,,Sarasota,58
4285610,Comprehensive Therapy Consultants,2,Atlanta,1524
4290725,Adventure Christian School,2,Roseville,332
4324337,Luna Grill,5,San Diego,959
4343240,Perot Investments,1,Dallas,23
4344175,Oaks Senior Living,5,Alpharetta,66
4347295,Steel Valley School District,3,Munhall,130
4358460,"Munch's Supply, LLC",3,Hillside,234
4363181,Montessori School Of Duluth,1,Duluth,5
4375680,Rhode Island Army National Guard,5,East Greenwich,5
4376443,Bowers Transport,,Walnut,6476
4404485,Light House Electric,,Faribault,35
4432660,Lenmar Consulting Inc,4,Jersey City,858
4460287,Transportation Dispatcher,,Spokane,2074
4477251,Barrett Financial Group LLC,5,Gilbert,36
4514431,Frandson Safety Inc,1,Worland,3392
4545821,WHSmith North America,5,Las Vegas,639
4555001,Great Texas Foods Corp,,Nacogdoches,445
4579870,Ragle Inc,3,Newburgh,41
4581863,Psa Sports,,Keyes,7
4588049,Automotive Search Group,,Providence,40
4617091,KBK Enterprises,2,Columbus,40
4667162,Maier America,1,Norcross,12
4668865,Firmo Construction,1,Sarasota,268
4669019,Desert Valley Ent,1,Chandler,29
4697690,Seattle Human Services Department,3,Seattle,166
4719158,Billings Depot Inc,,Billings,113
